var_orig,label_orig,type_orig,var_new,type_new,label_new,keep
culture__25,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Papaye,numeric,,,,0
culture__26,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Orange,numeric,,,,0
culture__27,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Noix de coco,numeric,,,,0
culture__28,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Banane,numeric,,,,0
culture__29,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Ananas,numeric,,,,0
culture__30,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Goyave,numeric,,,,0
culture__31,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Coton,numeric,,,,0
culture__32,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Igname,numeric,,,,0
culture__96,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Autre (Préciser),numeric,,,,0
culture_autre__0,Autres principales difficultés:0,character,,,,0
culture_autre__0c,Autres principales difficultés:0c,numeric,,,,0
culture_autre__1,Autres principales difficultés:1,character,,,,0
culture_autre__1c,Autres principales difficultés:1c,numeric,,,,0
culture_autre__2,Autres principales difficultés:2,character,,,,0
culture_autre__2c,Autres principales difficultés:2c,numeric,,,,0
s16q07,16.07 Quelle a été la principale source de financement de vos activités agricole,labelled,,,,0
s16q07_autres,Autre principale source de revenu,character,,,,0
s16q08__1,16.08	Pour quelles raisons avez-vous choisi cette source comme principal moyen d,numeric,,,,0
s16q08__2,16.08	Pour quelles raisons avez-vous choisi cette source comme principal moyen d,numeric,,,,0
s16q08__3,16.08	Pour quelles raisons avez-vous choisi cette source comme principal moyen d,numeric,,,,0
s16q08__4,16.08	Pour quelles raisons avez-vous choisi cette source comme principal moyen d,numeric,,,,0
s16q08__5,16.08	Pour quelles raisons avez-vous choisi cette source comme principal moyen d,numeric,,,,0
s16q08__6,16.08	Pour quelles raisons avez-vous choisi cette source comme principal moyen d,numeric,,,,0
s16q08__7,16.08	Pour quelles raisons avez-vous choisi cette source comme principal moyen d,numeric,,,,0
s16q08__8,16.08	Pour quelles raisons avez-vous choisi cette source comme principal moyen d,numeric,,,,0
s16q08__9,16.08	Pour quelles raisons avez-vous choisi cette source comme principal moyen d,numeric,,,,0
s16q08__96,16.08	Pour quelles raisons avez-vous choisi cette source comme principal moyen d,numeric,,,,0
s16q08__90,16.08	Pour quelles raisons avez-vous choisi cette source comme principal moyen d,numeric,,,,0
s16q08_autres,Autre raison,character,,,,0
s16q09__1,16.09	Quelles sont les activités pour lesquelles vous avez utilisé le financemen,numeric,,,,0
s16q09__2,16.09	Quelles sont les activités pour lesquelles vous avez utilisé le financemen,numeric,,,,0
s16q09__3,16.09	Quelles sont les activités pour lesquelles vous avez utilisé le financemen,numeric,,,,0
s16q09__4,16.09	Quelles sont les activités pour lesquelles vous avez utilisé le financemen,numeric,,,,0
s16q09__5,16.09	Quelles sont les activités pour lesquelles vous avez utilisé le financemen,numeric,,,,0
s16q09__6,16.09	Quelles sont les activités pour lesquelles vous avez utilisé le financemen,numeric,,,,0
s16q09__96,16.09	Quelles sont les activités pour lesquelles vous avez utilisé le financemen,numeric,,,,0
s16q09__90,16.09	Quelles sont les activités pour lesquelles vous avez utilisé le financemen,numeric,,,,0
s16q09__8,16.09	Quelles sont les activités pour lesquelles vous avez utilisé le financemen,numeric,,,,0
s16q09_autres,Autre principale activité,character,,,,0
s16q10,"16.10	A quelle clientèle, vendez-vous principalement vos produits agricoles ?",labelled,,,,0
s16q10_autres,Autres clientèles,character,,,,0
s16q11__1,"16.11	Au cours des 12 derniers mois, quels ont été les moyens de paiement que vo",numeric,,,,0
s16q11__2,"16.11	Au cours des 12 derniers mois, quels ont été les moyens de paiement que vo",numeric,,,,0
s16q11__3,"16.11	Au cours des 12 derniers mois, quels ont été les moyens de paiement que vo",numeric,,,,0
s16q11__4,"16.11	Au cours des 12 derniers mois, quels ont été les moyens de paiement que vo",numeric,,,,0
s16q11__5,"16.11	Au cours des 12 derniers mois, quels ont été les moyens de paiement que vo",numeric,,,,0
s16q11__6,"16.11	Au cours des 12 derniers mois, quels ont été les moyens de paiement que vo",numeric,,,,0
s16q11__7,"16.11	Au cours des 12 derniers mois, quels ont été les moyens de paiement que vo",numeric,,,,0
s16q11__8,"16.11	Au cours des 12 derniers mois, quels ont été les moyens de paiement que vo",numeric,,,,0
s16q11__9,"16.11	Au cours des 12 derniers mois, quels ont été les moyens de paiement que vo",numeric,,,,0
s16q11__11,"16.11	Au cours des 12 derniers mois, quels ont été les moyens de paiement que vo",numeric,,,,0
s16q11__96,"16.11	Au cours des 12 derniers mois, quels ont été les moyens de paiement que vo",numeric,,,,0
s16q11__90,"16.11	Au cours des 12 derniers mois, quels ont été les moyens de paiement que vo",numeric,,,,0
s16q12,"16.12	Avez-vous investi dans des équipements d’irrigation, de rétention d’eau, o",labelled,,,,0
s16q13,"16.13	Si oui à la question précédente, quelle a été la principale source de fina",labelled,,,,0
s16q13_autres,Autre principale source de financement,character,,,,0
s17q00__1,17.01 Possedez vous les animaux d'élévage suivants ?:Bovins,numeric,,,,0
s17q00__2,17.01 Possedez vous les animaux d'élévage suivants ?:Caprins (chèvres),numeric,,,,0
s17q00__3,17.01 Possedez vous les animaux d'élévage suivants ?:Ovins (moutons),numeric,,,,0
s17q00__4,"17.01 Possedez vous les animaux d'élévage suivants ?:Camelins (chameaux, dromada",numeric,,,,0
s17q00__5,17.01 Possedez vous les animaux d'élévage suivants ?:Porcins,numeric,,,,0
s17q00__6,17.01 Possedez vous les animaux d'élévage suivants ?:Volaille (poulets ),numeric,,,,0
s17q00__7,17.01 Possedez vous les animaux d'élévage suivants ?:Volaille (canards),numeric,,,,0
s17q00__8,17.01 Possedez vous les animaux d'élévage suivants ?:Volaille (pintades),numeric,,,,0
s17q00__9,17.01 Possedez vous les animaux d'élévage suivants ?:Volaille (pigeons),numeric,,,,0
s17q00__10,17.01 Possedez vous les animaux d'élévage suivants ?:Lapins,numeric,,,,0
s17q00__11,17.01 Possedez vous les animaux d'élévage suivants ?:Azins,numeric,,,,0
s17q00__12,17.01 Possedez vous les animaux d'élévage suivants ?:Equins,numeric,,,,0
s17q00_autre,Autre type d'animaux,character,,,,0
s17q00a,17.00a Quel espèce d'animal procure le plus de revenu ?,labelled,,,,0
s17q01a,17.01a Combien d’étangs disposez-vous pour la pisciculture?,labelled,,,,0
s17q01b,17.01b Combien de ruche disposer vous pour l'apiculture,labelled,,,,0
s17q02a__1,"17.02a Pratiquez-vous la pêche de manière artisanale (filets traditionnels, nass",numeric,,,,0
s17q02a__2,"17.02a Pratiquez-vous la pêche de manière artisanale (filets traditionnels, nass",numeric,,,,0
s17q02b,17.02b quelle est la quantité annuelle pêchée en artisanale?,numeric,,,,0
s17q02c,17.02c Quelle est la quantité annuelle pêchée en pratique moderne?,numeric,,,,0
s17q03__1,"17.03 Auprès de qui achetez-vous généralement vos principaux intrants (semences,",numeric,,,,0
s17q03__2,"17.03 Auprès de qui achetez-vous généralement vos principaux intrants (semences,",numeric,,,,0
s17q03__3,"17.03 Auprès de qui achetez-vous généralement vos principaux intrants (semences,",numeric,,,,0
s17q03__4,"17.03 Auprès de qui achetez-vous généralement vos principaux intrants (semences,",numeric,,,,0
s17q03__5,"17.03 Auprès de qui achetez-vous généralement vos principaux intrants (semences,",numeric,,,,0
s17q03__6,"17.03 Auprès de qui achetez-vous généralement vos principaux intrants (semences,",numeric,,,,0
s17q03__7,"17.03 Auprès de qui achetez-vous généralement vos principaux intrants (semences,",numeric,,,,0
s17q03__8,"17.03 Auprès de qui achetez-vous généralement vos principaux intrants (semences,",numeric,,,,0
s17q04__1,17.04	Quels types de produits ou services financiers seraient le plus utile pour,numeric,,,,0
s17q04__2,17.04	Quels types de produits ou services financiers seraient le plus utile pour,numeric,,,,0
s17q04__3,17.04	Quels types de produits ou services financiers seraient le plus utile pour,numeric,,,,0
s17q04__4,17.04	Quels types de produits ou services financiers seraient le plus utile pour,numeric,,,,0
s17q04__5,17.04	Quels types de produits ou services financiers seraient le plus utile pour,numeric,,,,0
s17q04__6,17.04	Quels types de produits ou services financiers seraient le plus utile pour,numeric,,,,0
s17q04__96,17.04	Quels types de produits ou services financiers seraient le plus utile pour,numeric,,,,0
s17q04__8,17.04	Quels types de produits ou services financiers seraient le plus utile pour,numeric,,,,0
s17q04_autre__0,Préciser les autres produits ou services financiers:0,character,,,,0
s17q04_autre__0c,Préciser les autres produits ou services financiers:0c,numeric,,,,0
s17q04_autre__1,Préciser les autres produits ou services financiers:1,character,,,,0
s17q04_autre__1c,Préciser les autres produits ou services financiers:1c,numeric,,,,0
s17q04_autre__2,Préciser les autres produits ou services financiers:2,character,,,,0
s17q04_autre__2c,Préciser les autres produits ou services financiers:2c,numeric,,,,0
sk11q03,connaissances financières,labelled,cotise_retraite,numeric,Cotise à un régime de retraite,1
sk11q04,K.04 Vous prêtez 1000 F CFA à un ami/proche un soir et il vous rend 1000 F CFA l,labelled,,,,0
sk11q05,K.05 Imaginez que quelqu'un dépose 1000 F CFA sur un compte d'épargne  offrant u,labelled,,,,0
sk11q06,intérêts composés,labelled,,,,0
sk11q071,k 07.1 Un investissement avec un rendement élevé est susceptible d'être à haut r,labelled,,,,0
sk11q072,"k 07.2 Si quelqu'un vous offre la possibilité de gagner beaucoup d'argent, il es",labelled,,,,0
sk11q073,k 07.3 Une inflation élevée signifie que le coût de la vie augmente rapidement,labelled,,,,0
sk11q074,k 07.4 Il est généralement possible de réduire le risque des investissements en,labelled,,,,0
sk11q075,k 07.5 Il est moins probable de perdre tout son argent si on le place é plusieur,labelled,,,,0
sf12q01a,comportements financiers,labelled,,,,0
sf12q01,"F.01 Au sein de votre ménage, qui est responsable des décisions financières quot",labelled,,,,0
sf12q02a,F. 02A Elaborer un plan prévisionnel pour gérer vos revenus et vos dépenses,labelled,,,,0
sf12q02b,F 02B Garder une trace de toutes vos dépenses,labelled,,,,0
sf12q02c,F 02C Conserver séparément l'argent consacré au règlement des factures de celui,labelled,,,,0
sf12q02d,F 02D Prendre note des factures à venir pour être sûr(e) de ne pas les oublier,labelled,,,,0
sf12q02e,F 02E Utiliser une application bancaire ou un outil de gestion financière pour s,labelled,,,,0
sf12q02f,F 02F Mettre en place des versements automatiques pour vos dépenses régulières,labelled,,,,0
sf12q02h,Autre(A préciser),labelled,,,,0
sf12q02h_autre,Precision de autres,character,,,,0
sf12q03a,F 03A Conserver de l'argent liquide à votre domicile ou dans votre portefeuille,labelled,,,,0
sf12q03b,F 03B Verser de l'argent sur un compte d'épargne/de dépôt,labelled,,,,0
sf12q03c,F 03C Confier de l'argent à des membres de votre famille pour qu'ils épargnent e,labelled,,,,0
sf12q03d,F 03D Epargner dans le cadre d'un club d'épargnants informeI (par exemple tontin,labelled,,,,0
sf12q03e,F 03E Investir dans des obligations ou des dépôts à terme,labelled,,,,0
sf12q03f,F 03E Investir dans des cryploaclifs,labelled,,,,0
sf12q03g,F 03G Investir dans des actions ou des parts de sociétés,labelled,,,,0
sf12q03h,F 03H Epargner ou investir d'une autre manière (hors retraite) - exemples comme,labelled,,,,0
sf12q02i,F 03I Assurance Vie,labelled,,,,0
sf12q02j,F 03J Retraite complémentaire,labelled,,,,0
sf12q11,"F.11 ""Parfois, certaines personnes n'arrivant pas à couvrir totalement leurs dép",labelled,,,,0
s12pq04__1,P.04 Quel est le dernier produit que vous avez choisi ?:Un produit de retraite (,numeric,,,,0
s12pq04__2,P.04 Quel est le dernier produit que vous avez choisi ?:Un compte d'investisseme,numeric,,,,0
s12pq04__3,P.04 Quel est le dernier produit que vous avez choisi ?:Une hypothèque ou un prê,numeric,,,,0
s12pq04__4,P.04 Quel est le dernier produit que vous avez choisi ?:Un prêt garanti par des,numeric,,,,0
s12pq04__5,P.04 Quel est le dernier produit que vous avez choisi ?:Un prêt bancaire sans ga,numeric,,,,0
s12pq04__6,P.04 Quel est le dernier produit que vous avez choisi ?:Un prêt-auto,numeric,,,,0
s12pq04__7,P.04 Quel est le dernier produit que vous avez choisi ?:Une carte de crédit,numeric,,,,0
s12pq04__8,P.04 Quel est le dernier produit que vous avez choisi ?:Un compte courant/de pai,numeric,,,,0
s12pq04__9,P.04 Quel est le dernier produit que vous avez choisi ?:Un compte d'épargne,numeric,,,,0
s12pq04__10,P.04 Quel est le dernier produit que vous avez choisi ?:Un microcrédit,numeric,,,,0
s12pq04__11,P.04 Quel est le dernier produit que vous avez choisi ?:Une assurance,numeric,,,,0
s12pq04__12,P.04 Quel est le dernier produit que vous avez choisi ?:Des actions et parts de,numeric,,,,0
s12pq04__13,P.04 Quel est le dernier produit que vous avez choisi ?:Des obligations,numeric,,,,0
s12pq04__14,P.04 Quel est le dernier produit que vous avez choisi ?:Un compte de paiement,numeric,,,,0
s12pq04__15,P.04 Quel est le dernier produit que vous avez choisi ?:Sur téléphone portable (,numeric,,,,0
s12pq04__16,P.04 Quel est le dernier produit que vous avez choisi ?:Une carte de paiement/de,numeric,,,,0
s12pq04__17,P.04 Quel est le dernier produit que vous avez choisi ?:Des crypto actifs,numeric,,,,0
s12pq04__18,P.04 Quel est le dernier produit que vous avez choisi ?:Des produits financiers,numeric,,,,0
s12pq04__19,P.04 Quel est le dernier produit que vous avez choisi ?:Dépot à terme,numeric,,,,0
s12pq04__97,P.04 Quel est le dernier produit que vous avez choisi ?:Ne sait pas,numeric,,,,0
s12pq04__98,P.04 Quel est le dernier produit que vous avez choisi ?:Sans objet,numeric,,,,0
s12pq04__99,P.04 Quel est le dernier produit que vous avez choisi ?:Refuse de répondre,numeric,,,,0
s12pq05,"P.05 Et parmi les affirmations suivantes, laquelle décrit la mieux la manière do",labelled,,,,0
s12pq06__1,"P.06 Parmi les affirmations suivantes, quelles sont celles qui correspondent au",numeric,,,,0
s12pq06__2,"P.06 Parmi les affirmations suivantes, quelles sont celles qui correspondent au",numeric,,,,0
s12pq06__3,"P.06 Parmi les affirmations suivantes, quelles sont celles qui correspondent au",numeric,,,,0
s12pq06__4,"P.06 Parmi les affirmations suivantes, quelles sont celles qui correspondent au",numeric,,,,0
s12pq06__97,"P.06 Parmi les affirmations suivantes, quelles sont celles qui correspondent au",numeric,,,,0
s12pq07__1,"P.07 Selon vous, parmi les sources d’informations suivantes, lesquelles ont le p",numeric,,,,0
s12pq07__2,"P.07 Selon vous, parmi les sources d’informations suivantes, lesquelles ont le p",numeric,,,,0
s12pq07__3,"P.07 Selon vous, parmi les sources d’informations suivantes, lesquelles ont le p",numeric,,,,0
s12pq07__4,"P.07 Selon vous, parmi les sources d’informations suivantes, lesquelles ont le p",numeric,,,,0
s12pq07__5,"P.07 Selon vous, parmi les sources d’informations suivantes, lesquelles ont le p",numeric,,,,0
s12pq07__6,"P.07 Selon vous, parmi les sources d’informations suivantes, lesquelles ont le p",numeric,,,,0
s12pq07__7,"P.07 Selon vous, parmi les sources d’informations suivantes, lesquelles ont le p",numeric,,,,0
s12pq07__8,"P.07 Selon vous, parmi les sources d’informations suivantes, lesquelles ont le p",numeric,,,,0
s12pq07__99,"P.07 Selon vous, parmi les sources d’informations suivantes, lesquelles ont le p",numeric,,,,0
s12pq08__1,P.08 Avez-vous déjà effectué l'une des activités suivantes ? [Reponses multiples,numeric,,,,0
s12pq08__2,P.08 Avez-vous déjà effectué l'une des activités suivantes ? [Reponses multiples,numeric,,,,0
s12pq08__3,P.08 Avez-vous déjà effectué l'une des activités suivantes ? [Reponses multiples,numeric,,,,0
s12pq08__4,P.08 Avez-vous déjà effectué l'une des activités suivantes ? [Reponses multiples,numeric,,,,0
s12pq08__5,P.08 Avez-vous déjà effectué l'une des activités suivantes ? [Reponses multiples,numeric,,,,0
s2kq07a,Connaissances,labelled,,,,0
s2kq07b,K.07b Les données personnelles que je partage publiquement en ligne peuvent être,labelled,,,,0
s2kq07c,K.07c Les cryptomonnaies ont le même cours légal que les pièces et les billets d,labelled,,,,0
s23sq14,D.14 Avez-vous accès à Internet ?,labelled,,,,0
s18q01,Refus du suivi de l’entretien,labelled,,,,0
s18q02,A	Numéro de téléphone&nbsp;:,numeric,,,,0
s18q03,B Numéro de téléphone d’un proche&nbsp;:,numeric,,,,0
s18q04,C EMAIL&nbsp;:,character,,,,0
s18q05,B 2eme Email ou celui d'un proche&nbsp;:,character,,,,0
